Track ID,Track Name,Artist Name,Album,Release Date,Popularity,Genre
1piXWeTvZCGO8GAvJHYUPc,Someone Gets Hurt (Reprise),Barrett Wilbert Weed,Mean Girls (Original Broadway Cast Recording),2018-05-18,53,show-tunes
3sinFkDuVOd2oJ8XKCyKuf,"Hey, Little Songbird",Patrick Page,Hadestown (Original Broadway Cast Recording),2019-07-26,52,show-tunes
45WGxXNp32F4pd3YJFe3dF,For the Record,Jonathan Groff,36 Questions: Songs from Act 1,2017-07-10,53,show-tunes
5M2LiZ8SmRFWl1IJ0F7JNR,So Big / So Small,Rachel Bay Jones,Dear Evan Hansen (Original Broadway Cast Recording),2017-02-03,54,show-tunes
0RYqTScbPJ3wijhvWOgLkE,Imagine - Tiësto Remix,Ben Platt,Imagine (Tiësto Remix),2021-05-28,57,show-tunes
4DZYmpPrr6agOFB1qQSJ8I,Bachatica,Leslie Grace,Bachatica,2021-09-30,59,show-tunes
5HZCMnScUwekum55mcRdjK,"I'm Not That Girl - From ""Wicked"" Original Broadway Cast Recording/2003",Idina Menzel,Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,53,show-tunes
48PFfbnf0ZRcGCxO4zApPp,Flowers,Eva Noblezada,Hadestown (Original Broadway Cast Recording),2019-07-26,52,show-tunes
4BDSVeSR26kux7TWzT96yI,Beauty and the Beast,Alan Menken,Classically Disney,2012-07-10,53,show-tunes
0TiUwSybDflJu4Qe2AUoGD,Bad Habit,Ben Platt,Sing To Me Instead,2019-03-29,55,show-tunes
5vvePm3qbRRatKssQ9K6OB,"Journey to the Past (From The ""Anastasia"" Soundtrack)",Liz Callaway,The Essential Liz Callaway,2015-11-24,54,show-tunes
6Bp80mBzCSf3XAy31Qo7fA,One Song Glory,Adam Pascal,RENT (Original Motion Picture Soundtrack),2005-09-27,52,show-tunes
5Yx7Cl7QZx80fx3hvESVB2,"Ultraluminary (From the Netflix Film ""Over the Moon"")",Phillipa Soo,Over the Moon (Music from the Netflix Film),2020-10-23,54,show-tunes
41J1DXb77mOmXT0iUyq41I,Suddenly Seymour,Hunter Foster,Little Shop Of Horrors - New Broadway Cast,2003-10-21,53,show-tunes
45Yr7rD2vH3OsTRseT6gfA,"Dancing Through Life - From ""Wicked"" Original Broadway Cast Recording/2003",Norbert Leo Butz,Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,52,show-tunes
0mqcxeYg1b57YjniPNTtQ6,"96,000",Lin-Manuel Miranda,In the Heights (Original Broadway Cast Recording),2008-06-03,52,show-tunes
3hwjxbqGvTRUPi38fLgeM7,Why You No Love Me,John Mayer,Sob Rock,2021-07-16,65,singer-songwriter
6qtoHId8ZoJ3J5JG6eOqJB,nothing else i could do,ella jane,THIS IS NOT WHAT IT LOOKS LIKE!,2021-09-10,63,singer-songwriter
0IVkP59yJ9GFF6B7IrvrxA,Paper Bag,Fiona Apple,When The Pawn...,1999-11-09,64,singer-songwriter
77Y57qRJBvkGCUw9qs0qMg,In the Blood,John Mayer,The Search for Everything,2017-04-14,65,singer-songwriter
4SlCb8n5Jw52astU7GWPyV,Somebody's Baby,Jackson Browne,The Next Voice You Hear - The Best Of Jackson Browne,1997-01-01,62,singer-songwriter
6YNdQ5utvFnK4CTAnBga06,Fever Dream,Jillian Rossi,Fever Dream,2021-04-28,63,singer-songwriter
2uRVPeQbsEpRQD0DKr1WTo,Blue Eyes Crying In the Rain,Willie Nelson,Red Headed Stranger,1975-05-01,62,singer-songwriter
5Pkn31exSVgFbfDAH961QC,In the Woods Somewhere,Hozier,Hozier (Expanded Edition),2014-09-19,58,singer-songwriter
4RGxUjaCmVtD30pIhtEi7w,Sunshine Superman,Donovan,Sunshine Superman,1966-09,63,singer-songwriter
2jYDlPVG15WCb7VfXldCNN,Screaming Underwater,Alex Warren,Screaming Underwater,2021-09-10,62,singer-songwriter
0uqFo6F9DppKZtwm3zhG3s,the author,Luz,the author,2020-09-18,66,singer-songwriter
3utq2FgD1pkmIoaWfjXWAU,Scenes from an Italian Restaurant,Billy Joel,The Stranger (Legacy Edition),1977,62,singer-songwriter
0qAMjeQFyd1qD0LDiV8gWp,Black Horse And The Cherry Tree,KT Tunstall,Eye To The Telescope,2005-01-01,67,singer-songwriter
6jh16zx3qgGeLA5J3iihS0,Like the Movies,Laufey,Typical of Me,2021-04-30,63,singer-songwriter
5pkd9ib1RgbkAd1R9bIOCa,Cracklin' Rosie - Single Version,Neil Diamond,Tap Root Manuscript,1970,66,singer-songwriter
3XtkcPHbYX0BImTQLlbSVN,Say Yes,Elliott Smith,Either/Or,1997-02-25,58,singer-songwriter
0DwaOWI1kC2s98qLj0LTDd,La Lune,Billie Marten,Writing of Blues and Yellows (Deluxe Version),2016-09-23,66,singer-songwriter
62ZRHYSOIT9WeZnz18kTHS,Guitar Town,Steve Earle,Guitar Town,1986-01-01,61,singer-songwriter
12niARgkwxGsklcEwh6GlG,"Portland, Maine",Donovan Woods,"Hard Settle, Ain't Troubled",2016-02-26,66,singer-songwriter
43oPpqzWPSZmeiwYicmzjG,Cherry Bomb,John Mellencamp,The Lonesome Jubilee,1987,64,singer-songwriter
2AEKTA8tQnXUullpmN8NkL,Run,Hozier,Hozier (Expanded Edition),2014-09-19,58,singer-songwriter
6EIVLz5xM1xE29r0OmIkWt,Falling Slowly,Glen Hansard,Music From The Motion Picture Once,2007-05-22,66,singer-songwriter
7jIFGkTBIK1UwWaEXMW2Nh,Life Is A Highway,Tom Cochrane,Mad Mad World (Deluxe),1991-09-19,66,singer-songwriter
1vDKQnddTOwYevfB0lbIXu,love and hate,Camylio,love and hate,2021-07-07,66,singer-songwriter
0CMuiL9aePFA6VG3wBeNPi,Mexico - 2019 Remaster,James Taylor,Gorilla (2019 Remaster),1975-05-01,61,singer-songwriter
62FQCSvSUSG3m9uajVkvWe,Lamento Boliviano,Los Enanitos Verdes,Coleccion Aniversario,1999-01-01,65,ska
7eKkXV2jH4xGefItHAUk9g,Mi Primer Dia Sin Ti,Los Enanitos Verdes,Big Bang,1994-01-01,65,ska
0IPpDL2ZVlARtmACSzsXlc,She's Got The Look,Guttermouth,Covered With Ants,2001-04-10,52,ska
7DpMB4j8Ye6PGU6owqQmfm,Seven Deadly Sins,Flogging Molly,Within a Mile of Home,2004-09-14,52,ska
6b769E9sQf0kZTILVjSDaH,Salvation,Rancid,Let's Go,1994-06-14,51,ska
6LGeOxAohAJTZ0fxKXMqXa,Hammerhead,The Offspring,"Rise And Fall, Rage And Grace",2008-06-17,56,ska
2XTggG0CO00DkQy3U9rj1e,Cool Kids,Screeching Weasel,Bark Like a Dog,1996-11-05,52,ska
34Jqj42hsT3O3N8yihE3B6,Burnin' And Lootin',The Wailers,Burnin' (Deluxe Edition),1973-10-19,58,ska
1HR7HJpYDNK495Ei5FWSIM,The Ballad Of Johnny Butt,Sublime,Sublime,1996-07-30,47,ska
4AeNe1ZPKFiPg57bvK6fti,Classics Of Love,Common Rider,Last Wave Rockers,1999,48,ska
0TE5Q3XEPkEfmyNtr47wWa,Olympia WA,Rancid,...And Out Come The Wolves,1995-08-15,51,ska
6KwaJu7h79dMxDvcxgiyfc,Where'd You Go,The Mighty Mighty Bosstones,More Noise And Other Disturbances,1992,48,ska
53tGM1hwL54m0PQtQ420Np,Would You Be Impressed?,Streetlight Manifesto,Somewhere in the Between,2007-11-13,48,ska
1eJoCBrCzOd1XF24XZhuJU,Myage,Descendents,Milo Goes to College,1982,50,ska
6ivzLSDw82LpxXfToyb0He,The Warrior's Code,Dropkick Murphys,The Warrior's Code,2005-07-19,56,ska
4zVgLHNbE5xlS2iYSoFXX1,Movin' out (Anthony's Song),The Supervillains,Massive,2008-11-25,47,ska
2PWenuL4N6PKCe4uIehEKd,Take Warning - 2007 Remaster,Operation Ivy,Operation Ivy (2007 Remaster),1989,48,ska
3a0PmAzfzQfCZFGWkqQ2vi,Red Hot Moon,Rancid,Indestructible,2003-08-19,51,ska
6T2QCAFNrCOuLOJmF8H1dU,Fashion Zombies!,The Aquabats!,Charge!!,2005-01-01,49,ska
0SoeiawkEYUJBtQce99lQd,Wild World,Me First and the Gimme Gimmes,Blow in the Wind,2001-03-20,55,ska
13edmJg1JTIQ1rHjx6cAJA,Vos Sin Sentimiento,Los Fabulosos Cadillacs,Puro Reggae,2021-12-22,0,ska
6WQSk8iQr70ZSyKAHyfIY0,Tus Tontas Trampas,Los Fabulosos Cadillacs,Puro Reggae,2021-12-22,0,ska
30ELPvO4DH57Rq2kgj7a8e,Marcus Garvey,Burning Spear,Marcus Garvey,1975-02-12,56,ska
3x5seIT0yJzv2z5kT8lUEl,Yo Quiero Morirme Acá,Los Fabulosos Cadillacs,Puro Reggae,2021-12-22,0,ska
4DlVmqgqVBjrdtiBmTt3pZ,Galápagos,Los Fabulosos Cadillacs,Puro Reggae,2021-12-22,0,ska
7AEDjEJ3rLenGvEMTBPPzR,Drifting Apart,Malik Jeremiassen,Drifting Apart,2020-10-16,61,sleep
4FHNG73v2Ws7QQqR2kvIUp,Over skyerne,Minik Knudsen,Over skyerne,2021-01-29,66,sleep
4MOl4gLMjcYOK2CtFfwOfK,Loved by the Stars,Rubycon Sunset,Loved by the Stars,2020-08-04,61,sleep
4IpQ5t4mDLJ4U4RleDMrs0,Kalon Senses,Mindful Changes,Kalon Senses,2021-04-01,65,sleep
12qiIPwFmB7J7Ufmru88XD,Mission Control,Astor Petra,One Astronaut,2020-10-21,61,sleep
6ZF8463e4x5adudYv6VPMp,Magnetic View,Polyphonic Grain,Delta Dreams,2020-08-26,61,sleep
1eENdH1bdiDgMIWy4FKle1,Moment Of Peace,Dreams And Memories,Moment Of Peace,2021-01-30,66,sleep
57lKCJHxa9IKtlzsaEFKVQ,The holly and the ivy,Traditional,Cambridge Singers Christmas Album,2003-09-01,62,sleep
6iq4LVdxruZvsSt84aCCqW,A New Tomorrow,Dormantia,A New Tomorrow,2021-04-05,65,sleep
6cJq37QktSAzv6bdUq0Bdc,vindur,Atli Þórirsson,vindur,2021-02-18,66,sleep
6vxsTyUImTPvkmzXTX7ivf,Roncudo,Huma,Sisargas,2020-12-11,65,sleep
0l1KG1a65GW39PsIEn1H5h,White Noise Rain Sound,The Rain Library,Rain White Noise Sounds,2017-01-09,64,sleep
035fB4qKVUc0GOW0oJcKMF,Clean White Noise,White Noise Therapy,White Noise Therapy Vol. 1,2009-08-06,60,sleep
7vtzeuFqBgnO2gj4d2exor,Pouring Rain - Loopable with No Fade,Sleep Baby Sleep,White Noise Spa Collection - 50 Shades of Ambience (Loopable and without fade),2014-10-08,62,sleep
54uWRU1WbxnoduCVW2MTSa,"Quiet Rain(Loopable,No fade)",Rain Sounds,"Rain Sounds: Loopable Rain Sound, Loopable Meditation Sounds, Loopable Tranquil Sleep Sounds, Loopable Baby Sleep Aid",2017-04-07,62,sleep
4Up5JU60ulx6iBv1JfFWOT,Waves: Calm,Ocean Sounds,Ocean Waves Sounds,2015-03-07,60,sleep
5jlj0qkXgcRieANDFvg0mw,After Dusk,Gianni Goggia,After Dusk,2021-02-10,65,sleep
4xu38KnbRHbRHRwdg4KFul,Box Fan Long Loop For Sleep,Fan Sounds,Box Fan Long Loop For Sleep,2017-01-01,59,sleep
3qUTSu08pdZb2fR5aAskKP,Earthly Breeze Rain,Mother Nature Sound FX,Tranquil Rain,2021-01-07,63,sleep
0pPMBiWpbShtUwpjuVsXs9,Infinite Rain Clouds,Sleep Waves,Infinite Rain Clouds,2021-05-13,62,sleep
2eWqBNH136U8Et0UTxBacB,White Noise - BP 228 hz,Granular,Vision,2017-10-14,61,sleep
3mPuBLqbLyJcATmzbYFKYz,White Noise - 200 hz,Granular,Antics,2017-10-24,63,sleep
40LRZ7NA5Pv7PVgsV7sQW1,What Child is This,Traditional,Christmas Together,2017-10-27,59,sleep
1efbB8dNowPNwBU6HaHjup,Brown Noise 140 hz Sharp Q,Granular,Brown Noise DLX,2019-07-07,64,sleep
1nKY2o8XQG1RvUCpBV5VSK,Relaxing Constant Rain Storm with Distant Thunder Sfx,Nature Sounds,Thunderstorms - Sounds of Nature,2012-09-25,60,sleep
3hwjxbqGvTRUPi38fLgeM7,Why You No Love Me,John Mayer,Sob Rock,2021-07-16,65,songwriter
6qtoHId8ZoJ3J5JG6eOqJB,nothing else i could do,ella jane,THIS IS NOT WHAT IT LOOKS LIKE!,2021-09-10,63,songwriter
0IVkP59yJ9GFF6B7IrvrxA,Paper Bag,Fiona Apple,When The Pawn...,1999-11-09,64,songwriter
77Y57qRJBvkGCUw9qs0qMg,In the Blood,John Mayer,The Search for Everything,2017-04-14,65,songwriter
4SlCb8n5Jw52astU7GWPyV,Somebody's Baby,Jackson Browne,The Next Voice You Hear - The Best Of Jackson Browne,1997-01-01,62,songwriter
6YNdQ5utvFnK4CTAnBga06,Fever Dream,Jillian Rossi,Fever Dream,2021-04-28,63,songwriter
2uRVPeQbsEpRQD0DKr1WTo,Blue Eyes Crying In the Rain,Willie Nelson,Red Headed Stranger,1975-05-01,62,songwriter
5Pkn31exSVgFbfDAH961QC,In the Woods Somewhere,Hozier,Hozier (Expanded Edition),2014-09-19,58,songwriter
4RGxUjaCmVtD30pIhtEi7w,Sunshine Superman,Donovan,Sunshine Superman,1966-09,63,songwriter
2jYDlPVG15WCb7VfXldCNN,Screaming Underwater,Alex Warren,Screaming Underwater,2021-09-10,62,songwriter
0uqFo6F9DppKZtwm3zhG3s,the author,Luz,the author,2020-09-18,66,songwriter
3utq2FgD1pkmIoaWfjXWAU,Scenes from an Italian Restaurant,Billy Joel,The Stranger (Legacy Edition),1977,62,songwriter
0qAMjeQFyd1qD0LDiV8gWp,Black Horse And The Cherry Tree,KT Tunstall,Eye To The Telescope,2005-01-01,67,songwriter
6jh16zx3qgGeLA5J3iihS0,Like the Movies,Laufey,Typical of Me,2021-04-30,63,songwriter
5pkd9ib1RgbkAd1R9bIOCa,Cracklin' Rosie - Single Version,Neil Diamond,Tap Root Manuscript,1970,66,songwriter
3XtkcPHbYX0BImTQLlbSVN,Say Yes,Elliott Smith,Either/Or,1997-02-25,58,songwriter
62ZRHYSOIT9WeZnz18kTHS,Guitar Town,Steve Earle,Guitar Town,1986-01-01,61,songwriter
0DwaOWI1kC2s98qLj0LTDd,La Lune,Billie Marten,Writing of Blues and Yellows (Deluxe Version),2016-09-23,66,songwriter
12niARgkwxGsklcEwh6GlG,"Portland, Maine",Donovan Woods,"Hard Settle, Ain't Troubled",2016-02-26,66,songwriter
43oPpqzWPSZmeiwYicmzjG,Cherry Bomb,John Mellencamp,The Lonesome Jubilee,1987,64,songwriter
2AEKTA8tQnXUullpmN8NkL,Run,Hozier,Hozier (Expanded Edition),2014-09-19,58,songwriter
6EIVLz5xM1xE29r0OmIkWt,Falling Slowly,Glen Hansard,Music From The Motion Picture Once,2007-05-22,66,songwriter
7jIFGkTBIK1UwWaEXMW2Nh,Life Is A Highway,Tom Cochrane,Mad Mad World (Deluxe),1991-09-19,66,songwriter
1vDKQnddTOwYevfB0lbIXu,love and hate,Camylio,love and hate,2021-07-07,66,songwriter
0CMuiL9aePFA6VG3wBeNPi,Mexico - 2019 Remaster,James Taylor,Gorilla (2019 Remaster),1975-05-01,61,songwriter
10tHyoc3wSA5scOVZuMcFm,Sweetest Devotion,Adele,25,2015-11-20,63,soul
2cUW96AVns2GoEO3DWGo8v,The Christmas Song (Chestnuts Roasting On An Open Fire),John Legend,A Legendary Christmas,2019-11-08,66,soul
6R6ihJhRbgu7JxJKIbW57w,Provider,Frank Ocean,Provider,2017-08-27,67,soul
2NAZcL9tLUkdMMb5v3xFVG,Blasé (feat. Future & Rae Sremmurd) - Louis the Child Remix,Ty Dolla $ign,Blasé (feat. Future & Rae Sremmurd) [Remixes],2015-11-13,66,soul
48EjSdYh8wz2gBxxqzrsLe,Cranes in the Sky,Solange,A Seat at the Table,2016-09-30,67,soul
5Pgq1Gfeth2CuUhyCXwlfC,Take It Easy,Surfaces,Horizons,2020-02-28,66,soul
08YJEcxGtYXwCGqXMZDiyQ,Take It All,Adele,21,2011-01-24,64,soul
7qxPZTCgQaAe76yhl06vik,Cold Shoulder,Adele,19,2008-01-28,64,soul
7pv80uUHfocFqfTytu1MVi,Didn't Cha Know,Erykah Badu,Mama's Gun,2000-10-31,67,soul
3IDc87lrpEHWFBASmgTgFV,Mercy Mercy Me (The Ecology),Marvin Gaye,What's Going On,1971-05-21,67,soul
2lp8xjq0WTm3HZKHuDEweg,Tell Me,Groove Theory,Groove Theory,1995-07-25,67,soul
2sXydP9vPEYUH4uAWotuGu,Girl Like Me (feat. H.E.R.),Jazmine Sullivan,Heaux Tales,2021-01-08,67,soul
2z7VITS30dBexE91V5QXWv,Sheesh!,Surfaces,Pacifico (Deluxe),2021-09-03,66,soul
0bxmVPKnEopTyuMMkaTvUb,Issues/Hold On,Teyana Taylor,K.T.S.E.,2018-06-23,67,soul
2345kZ5rt8eHjO8CFpx3Yi,Christmas Time,The Platters,Christmas With The Platters,1963,67,soul
0EwuAHdON2ma8UBa7Flpee,I Saw Mommy Kissing Santa Claus,The Ronettes,A Christmas Gift For You From Phil Spector,1963,67,soul
1c5KZhtOAOH7eFOlBekNhS,I Like It,DeBarge,All This Love,1982-04-28,66,soul
0bJQ2EJndGgy6gN63wSHty,Moonwalk,Rexx Life Raj,Father Figure 3: Somewhere Out There,2019-11-06,67,soul
0bHLNUoBzK83c61N9W4ohF,Water,BAYNK,Water,2019-04-08,66,soul
7AjfklMN4WpQYz5FkT4E66,Lady,D'Angelo,Brown Sugar,1995-07-03,65,soul
556l9P7WVZVyYUBjT1YFTT,When I'm Down,Whethan,When I'm Down,2016-10-21,67,soul
531MBHrtGF6nAkK4zUafi9,Mutual Butterflies,Ryan Trey,august,2018-08-31,66,soul
2IwbIGkquI55VOzcWUg8fg,Bad Dream,Cannons,Bad Dream,2021-03-10,65,soul
6RT5ir7all6RgZEAupLNlO,Bad Life (feat. Kali Uchis),Omar Apollo,Bad Life (feat. Kali Uchis),2021-11-03,67,soul
0Rq2JIejWvQ6ibgWBSTcpu,Old Memories (Originals),Alicia Keys,KEYS,2021-12-10,66,soul
3iHJm7dUroZYvbqrhobLZs,Siempre me quedará,Bebe,Pafuera Telarañas,2004,64,spanish
3GvDCvfTvXB4cp8wwh7Y3k,3:45,Rels B,3:45,2016-03-02,65,spanish
276Eb7p7ofW5BwBAyhR435,Ya no vales,Alizzz,Ya no vales,2021-09-17,60,spanish
7nY8fkDi2zmlQQHGSN9U9m,Mi soledad y yo,Alejandro Sanz,Coleccion definitiva (Deluxe),2011-10-19,65,spanish
7ojH6H4wE6XJNgzU4uvNc8,A Partir De Hoy,David Bisbal,A Partir De Hoy,2018-03-16,60,spanish
4A3LdfM7P5j4tEYQVEd8ZG,Vamo´ a la calle,Carlos Baute,Blow Your Mind,2021-12-17,0,spanish
67g3Wn5bMFDV4qGICl4u6J,"Te lo agradezco, pero no",Alejandro Sanz,Coleccion definitiva (Deluxe),2011-10-19,62,spanish
0RVyECUCXGD0q3xQnu7iIU,Tu cuerpo bailando en mi cuerpo - Víctor Magán Remix,Carlos Baute,Todo Dance,2021-12-17,0,spanish
4I3rLiNr4xgRT5dRpFOltS,Me quedaré solo,Amistades Peligrosas,La Profecía,1996,65,spanish
5tHTGILurH1rAclKt78TQC,Qué Bueno Es Tenerte,Natalia Jiménez,"México de Mi Corazón, Vol. 2",2021-09-10,54,spanish
0eaSdnDwPCoXMwPMwko4Ne,De Repente,Soraya,Esenciales,2003-01-01,58,spanish
37qu58EQ36drTnJVNxXbMP,En algún lugar,Duncan Dhu,20 años de canciones,2005-11-28,61,spanish
1DmlUpnkg4N1VWquSoffF1,"Y, ¿Si fuera ella?",Alejandro Sanz,Más,1997-08-28,65,spanish
6IeJcGYibtUKl9QnAupnYi,Si no te tengo a ti,Hombres G,Las baladas (Los singles vol II),1985-01-01,63,spanish
0VkIfrncZpnxiishsyiFy4,Pegamos Tela,Lérica,Baile De Niños Vol. 1,2021-12-14,0,spanish
2h3sqozkywnVhFSTeRLTSF,Fuera De Mi Mente,Lérica,Mañanas Locales: España,2021-12-22,0,spanish
3w3QUBMbze8gvfRxL3EjhB,Pegamos Tela,Lérica,Latin Fiesta Para Niños Vol. 3,2021-12-14,0,spanish
54lOVJJ98nfVFDK1u1csgo,Casi Humanos,Dvicio,Qué Tienes Tú,2017-04-28,67,spanish
7B5H39EGyskcG7OloPZi3I,No Se Perdona,Rels B,No Se Perdona,2020-04-02,65,spanish
6pZmdSXGVzlYG2FJvSOZod,No Me Compares,Alejandro Sanz,La Música No Se Toca (Deluxe),2012-01-01,63,spanish
6IBPbunlI7QcV7wzE0NSVx,Un violinista en tu tejado,Melendi,Aún Más Curiosa La Cara De Tu Padre,2009-03-24,62,spanish
0U5ccxswFKAEIXofNHFcQi,Vuelve,Beret,Prisma,2019-10-25,65,spanish
5ByvJeBlrYISiwy7AVEAmP,Paris,La Oreja de Van Gogh,El Viaje de Copperpot,2000-09-07,63,spanish
4qeley9uBf9DcJnG7DBwW0,Tengo Que Calmarme,Pol Granch,Tengo Que Calmarme,2020-06-26,58,spanish
5PM8SxOW02F9ChM0BLjALX,Me haces tanto bien,Amistades Peligrosas,La Ultima Tentación,1995,65,spanish
4wwf4YZgSm1d3LCj79Glvr,Morning Brew,Silk Mhake,Morning Brew,2021-03-31,44,study
4zT7o5DXTHqujNoe4tX1y2,Jazzy Afternoon,Codename Chinadoll,Selected Lifestyle Poems,2020-11-01,44,study
6pKRvIqBqR11TwVeHQLfcH,Floweristic,Miss Sangria,Floweristic,2021-03-14,44,study
1T1VEnOmFJg6blKc3NphLh,Lonely But I Like It,Miso Colt,Lonely But I Like It,2021-03-16,41,study
7m9L3LHhO1ALNXUJ7m9K04,Slow Down,HPY DAYZ,Slow Down,2021-03-23,43,study
3VRUnokiLze9VzGfeQWt8i,Everything I'm not,lowerful,Everything I'm not,2021-10-15,43,study
27vYBq88EJKWHVPQyjkJK0,Vida Hermosa,mr mirakami,Vida Hermosa,2021-02-19,43,study
3nJ92wlW6KH8RgL33OZr6M,Self-Inflicted,BLVKSHP,Self-Inflicted,2021-03-04,44,study
1fwiNplwwbDWodDUHiUHdU,Jazzy Conscience,Crate Diggers,Mixtape,2021-01-10,43,study
5YsdcIOa9LYt9ac7mtlcle,Pool Party,Gold School,Pool Party,2021-03-08,42,study
78iRAIkQflMpPJi9C0PlTu,Under The Floorboards,Phunkenstein's Monstrum Pants,Under The Floorboards,2021-05-24,44,study
6tw6f2SpScnkWeFMzc9Ykd,The Feels,Beat Oven,Kid Tested & Mother Approved,2021-03-14,44,study
4WlUSXIpr4Y0j1q1xd2auf,That Soft Touch,John McEnflow,That Soft Touch,2021-02-16,44,study
0YE5gtfhfQBQ04ye3Fodrc,Triplets,Synkop,Triplets,2020-12-05,41,study
7FAqZb7YA49JxybPo6UUfq,Too Late For Us,Clowee,Too Late For Us,2021-03-16,44,study
7uJKZCjiHRAde6xQm2Kx0Q,Royal Highness,Beat Oven,Kid Tested & Mother Approved,2021-03-14,44,study
70iF5TvOpIQ9DiCOzcJGs6,Osaka Streets,hinako fukushi,Osaka Streets,2020-01-15,43,study
3FXTtPNNAXOgUiOtkSfAdW,Dusty Conscience,Matt Large,Next Year in Rio,2019-12-20,43,study
49oVOPbXKaRLNaL5B1JG4U,Sunshine Recorder,Sakloma24,Secret Village of Chill,2020-12-01,42,study
3m9dTM1EGwaTMZlWz35IO4,Reason (Instrumental),BLVKSHP,Reason (Instrumental),2021-03-04,43,study
4XqMeXDc6GrMIhKo9AIFeQ,Just Vibin’,dusty dexter,Just Vibin’,2021-05-15,44,study
1tr7DYuOJfmscDtKvCmaWa,Stagnant,Timothy Infinite,Glass Haus,2021-11-05,41,study
5RJF9tfEnpKUK75fXG0iM8,jazz patterns,Codename Chinadoll,jazz patterns,2021-01-04,43,study
1H6lcREWzGbrL9fQSfhInB,Dusty,Mama Gecko,Dusty,2021-02-11,42,study
0yHJnXAQTNmFMjyFdppNBP,Ring Wear Saga,Dusty Decks,Golden Crates,2020-09-11,43,study
3qJImzh896FdKl5mJfpFaC,Fireworks,First Aid Kit,Ruins,2018-01-19,60,swedish
6qB7YcFpeBEQa0D6QO482y,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,Don't Bore Us - Get to the Chorus! Roxette's Greatest Hits,1995-10-23,67,swedish
0sObxZUKqdPfgjG9ahSlP5,The Pursuit Of Vikings,Amon Amarth,Fate of Norns,2004,59,swedish
3OOCTo40A47WiXqMu6NDi2,Forgive Me Friend (feat. Swedish Jam Factory),Smith & Thell,Pixie's Parasol,2021-02-05,60,swedish
7hrW22GLqFLwQOfQYLEw6q,The Last Battle,Sabaton,The Last Stand,2016-08-19,57,swedish
75sAWnVBYaaYs1mWbB05Qg,Koop Island Blues,Koop,Koop Islands,2007-06-05,51,swedish
7x93eCAiJQF7DUt979fj3p,Take A Chance On Me,ABBA,ABBA Gold,2008-01-01,59,swedish
6flhrkPIIqB0zU8j2T2yyc,shedontknowbutsheknows,Tove Lo,BLUE LIPS (lady wood phase II),2017-11-17,55,swedish
4dL1HwRWQgWK9timX9PLex,Habits (Stay High),Tove Lo,Queen Of The Clouds,2014-09-24,49,swedish
2ZKYwK2Icv50QU156JORyQ,Hell and Back,Self Deception,Shapes,2020-03-13,57,swedish
1upIC70GIjvJJ4iJ5i85Ny,Have Yourself A Merry Little Christmas - Live From BBC Radio 2,First Aid Kit,Live From BBC Radio 2,2017-12-18,54,swedish
25UznYxMoMzQd4S963GMkp,The Future of Warfare,Sabaton,The Great War,2019-07-19,59,swedish
3bWubl9oMzs5Z1n5KZXSSz,can I call you back?,SHY Martin,can I call you back?,2020-04-10,60,swedish
3jJL66ZyGqky4smfnWZr9I,Visions,José González,Local Valley,2021-09-17,48,swedish
5QC9zDCSzCVeeJxLMKVyCD,Hail The Apocalypse,Avatar,Hail The Apocalypse,2014-05-13,51,swedish
2D20D6gxMn8iJV4ij30DIV,Habits (Stay High) - The Chainsmokers Radio Edit,Tove Lo,Habits (Stay High) [The Chainsmokers Radio Edit],2014-03-03,57,swedish
1eTITUsIx371Q77XfXQ9XM,The Final Solution,Sabaton,Coat of Arms,2010-05-21,60,swedish
293qCzqLqTYoqAkv1gqkdR,No Doubt About It,ABBA,Voyage,2021-11-05,66,swedish
34JS7SWgCH3282btYwsPWQ,Alias,In Flames,A Sense of Purpose (The Mirror's Truth Version),2008-04-04,59,swedish
2w2XmZLVvSSb30Dkkfeq2X,Toronto,Snoh Aalegra,"- Ugh, those feels again",2019-08-16,54,swedish
4Q4jmPHwu0wrJvqrld0FQ6,I Would Like,Zara Larsson,So Good,2017-03-17,61,swedish
34YTjOjyJOg8e0HyIHHKpw,Blood of Bannockburn,Sabaton,The Last Stand,2016-08-19,57,swedish
5mE2RcGPPbE4gNoLB6FYPf,Missing U,Robyn,Honey,2018-10-26,48,swedish
1LSG1nQTeBVxofK8lQnJny,Colossus,Avatar,Hunter Gatherer,2020-08-07,51,swedish
0P0vjAUzsleEw8X4aZcOrg,Step Out,José González,Step Out (From The Secret Life Of Walter Mitty),2013-01-01,49,swedish
59S3SiDxj914oyXd25zt3j,"Automatic Driver - Tyler, The Creator Remix",La Roux,"Automatic Driver (Tyler, The Creator Remix)",2020-04-17,52,synth-pop
2atm0QTTcVXsN47XSdIY7b,Tainted Love / Where Did Our Love Go - Extended Version / Medley,Soft Cell,Non-Stop Erotic Cabaret,1981,49,synth-pop
5kNbpvJ5b6R9Zqfm6c9sIX,Strict Machine,Goldfrapp,Black Cherry,2003-04-28,58,synth-pop
3RCj5fG55qjtmnEML1gpnA,Over And Over,Hot Chip,The Warning,2006-05-22,63,synth-pop
