index,user_id,user_location,user_bio,hashtag,tokens,Segmented#
2213,1.07e+18,"La Vergne, TN",tumblr refugee. nsfw. 18+! TOP guy; former chub 4 chubs current wannabe musclebear looking for big bottom bears chubs daddies and cubs. partnered but wide open.,[],tumblr refugee nsfw guy chub chubs current wannabe musclebear look big bear chubs daddies cub partner wide open,
2215,1.35e+18,East Lansing,"Twitch Streamer, Star Wars Fanatic, FPS Enthusiast.",[],twitch streamer star war fanatic fps enthusiast,
2216,2463927472.0,jax fl,♒️  ig: @milwashh,[],,
2217,115021678.0,Brooklyn,"Dj Double A
djdoublea9@gmail.com",[],double djdoublea com,
2218,1.45e+18,"Chicago, IL",go f_k yourslf 👀,[],yourslf,
2219,90895234.0,"Las Vegas, NV",High Class Bastard | Freedom Of Choice is Liberty | #VGK,['VGK'],high class bastard freedom choice liberty,vgk
2220,1.39e+18,"Los Angeles, CA",I bet u never met another Gavrielle Love before :* ✨Aries from another universe✨,[],bet meet gavrielle love aries universe,
2221,39702847.0,South Texas,"No, I’m not cocky. I’m confident. And when you tell me I’m the best, it’s a compliment. 💯 #Longhorns #Astros #Texans #Rockets","['Longhorns', 'Astros', 'Texans', 'Rockets']",cocky confident tell best compliment,longhorns  astros  texans  rockets
2222,21496432.0,"Kissimmee, Florida",Proud Coast Guard Veteran!,[],proud coast guard veteran,
2223,635750362.0,Canada,Climate Change. Geopolitics. Healthcare. Books. And Food.,[],climate change geopolitics healthcare book food,
2225,1.1e+18,"Boulder, CO",Boulder Community Health is a not-for-profit health system dedicated to providing high-quality medical care to those in Boulder County and surrounding areas.,[],boulder community health profit health dedicate provide high quality medical care boulder county surround areas,
2226,1472449154.0,Chromatica/LA,"okay, and?",[],okay,
2230,7.13e+17,"Smyrna, GA",Hwoarang Player for @TheNasa8,[],hwoarang player,
2231,36755192.0,"Miami, Florida",Every Finish Line Is The Beginning Of A New Race!!!!!,[],finish line begin new race,
2232,1576666868.0,"Salt Lake City, UT",they/them • Jeff • I make music,[],jeff music,
2234,244281354.0,"Austin, TX",Your up to the minute #traffic updates! Stuck in Traffic? Tell us all about it! Tweet us or call the Total Traffic Tipline 684-7389 #Austin #KeepAustinWeird,"['traffic', 'Austin', 'KeepAustinWeird']",minute update stick traffic tell tweet total traffic tipline,traffic  austin  keep austin weird
2235,2198975804.0,"La Mirada, CA",Natty | 中脇 Man of Culture (gogoanime pro) @wildmarichu ❤️,[],natty man culture gogoanime pro,
2236,1360415947.0,University of South Florida,Be excellent to eachother. Go Bulls Baby. He/him and proud Corgi dad. Host of the Random Draft League @ http://twitch.tv/heathypoop,[],excellent eachother bull baby proud corgi dad host random draft league,
2238,299967130.0,"Dallas, TX","Professional Screenplay Writer, T-Shirt Designer, Christian  https://www.inktip.com/script/1fde7kb&a
#TEAMJONESFOREVER  #SEEKINGACHANCE 
#YELRIHS #SPORTSGENIUS","['TEAMJONESFOREVER', 'SEEKINGACHANCE', 'YELRIHS', 'SPORTSGENIUS']",professional screenplay writer shirt designer christian,teamjonesforever seekingachance yelrihs sportsgenius
2243,1.35e+18,"Atlanta, GA",Freak $hit only busty bbws 🍆😋 Whole Lotta Gang Shxt whole lotta freak Shxt 🔥🤪 just a young nigga From Da A 🤟🏾Dxck Big so Ain pressed 😁 Promopageloading..,[],freak hit busty bbws lotta gang shxt lotta freak shxt young nigga dxck big ain press,
2244,1.2e+18,"Hillsboro, OR ",YouTube GhostMedic101,[],youtube ghostmedic,
2245,317291346.0,"Dallas, TX",creative director | model | content creator | he/him | FAMU Alum 🐍,[],creative director model content creator famu alum,
2246,1.16e+18,Sgv to IE,🔌📲small circle of Bosses.⭕️🌳❄️🍄💊,[],small circle boss,
2248,21063394.0,"Gilbert, AZ",Robotics/machine learning entrepreneur @roambotics PhD physics MS microbiology #BlackLivesMatter #NotMeUs #NoJusticeNoPeaceProsecuteThePolice he/they,"['BlackLivesMatter', 'NotMeUs', 'NoJusticeNoPeaceProsecuteThePolice']",robotics machine learn entrepreneur phd physics microbiology,black lives matter  not me us  no justice no peace prosecute the police
2250,157540523.0,"Minneapolis, MN",#1 Sellout // lawmanbooking@gmail.com // http://twitch.tv/lawman_is_dead,['1'],sellout lawmanbooking com, 1
2251,70627058.0,LAS VEGAS,"FAN OF 702 SPORTS COLLEGE, BOXING, UNLV,SAINTS, ALSO COVERING 702hsfb WITH @702HSFB and boxing with @theporterwaypod",[],fan sport college box unlv saint cover hsfb hsfb box,
2253,2297835854.0,he/him,"Swiftie. FSU '22. Pats, Bucs, Dubs. Future Attorney. #BlackLivesMatter #GetVaxxed Go Noles!","['BlackLivesMatter', 'GetVaxxed']",swiftie fsu pat bucs dub future attorney noles,black lives matter  get vaxxed
2257,323067461.0,Hidden Leaf Village,Business inquiries: kvnsoundsmgmt@gmail.com,[],business inquiries kvnsoundsmgmt com,
2260,1.13e+18,Bo,Every property in Boston in numerical order by parcel id. bot by @fitnr,[],property boston numerical order parcel bot,
2262,7.19e+17,United States,19 | Creative Specialist @ChoctawSports | Chief of Marketing for @Ioggerheads @AfterDawnGG | @hindscc digital journalism major,[],creative specialist chief market digital journalism major,
2263,433469971.0,"British Columbia, Canada",🎓 Simon Fraser university (health sciences),[],simon fraser university health sciences,
2264,365067161.0,Down on the Corner,Comic Book Enthusiast - exLCSRetailer - Brick&Mortar.Mix - comXpunk - bassist in Sucker*Hole & Mr. April - father of (2) - read more comics🐰🕷️⚡️🎼🚀🛸,[],comic book enthusiast exlcsretailer brick mortar mix comxpunk bassist sucker hole april father read comics,
2269,2764627445.0,"Norfolk, VA",The definition of insanity is doing the same thing over and over again expecting a different result. -Albert Einstein,[],definition insanity thing expect different result albert einste,
2270,1.42e+18,"Atlanta, GA",https://music.apple.com/us/artist/1k-tae/1576032409,[],,
2271,892513766.0,atlanta,"Hair stylist, love what i do with everything i got!! ❤",[],hair stylist love get,
2272,1.4e+18,"Philadelphia, PA",Sabotage the things I love the most………… 🏳️‍🌈Camouflage so I can feed the lie that I'm composed,[],sabotage things love camouflage fee lie compose,
2278,1.21e+18,Duval Zone 5,🚶🏽‍♂️,[],,
2279,1.21e+18,"Boston, MA",this app is free therapy,[],app free therapy,
2281,36818161.0,Los Angeles,"songwriter, music producer, sailor",[],songwriter music producer sailor,
2282,14798790.0,"Burbank, CA",Mexican🇲🇽Jew🇮🇱Writer🖊Artist✏️Creator of CHUNKY/ SCI-FU / HERO HOTEL/ FUN FUN FUN WORLD / ROCKET SALVAGE artist on CAT NINJA!,[],creator chunky sci hero hotel fun fun fun world rocket salvage artist cat ninja,
2285,270674557.0,"Brooklyn, NY",NYC • @Hot97 • #Bitcoin 🛰,['Bitcoin'],nyc,bitcoin
2286,1.37e+18,Japan,Bruh,[],bruh,
2288,70227391.0,MKE🏠DTX📍,#Hairstylist YT:The Real Purplee Brand:Purple Royalty Extensions,['Hairstylist'],real purplee brand purple royalty extensions,hairstylist
2290,505590751.0,"Highland Park, Los Angeles",take a hike,[],hike,
2291,3140551080.0,"Las Vegas, NV","#SportsHandicapper #GamblingTwitter
#PositiveVibes #Single #Leo #Business #Motivation  #Vegas. King of the #RobirockzShoutOut. This is a page 4 all people.","['SportsHandicapper', 'GamblingTwitter', 'PositiveVibes', 'Single', 'Leo', 'Business', 'Motivation', 'Vegas', 'RobirockzShoutOut']",king page people,sports handicapper  gambling twitter  positive vibes  single  leo  business  motivation  vegas  robirockz shout out
2292,1120120868.0,Rhode Island,"Public Relations/Media Relations Guru. Love networking, music and sports. Let's connect! #publicrelations #mediarelations #football #Rutgers #RhodeIsland","['publicrelations', 'mediarelations', 'football', 'Rutgers', 'RhodeIsland']",public relations media relations guru love network music sport let connect,publicrelations mediarelations football  rutgers  rhode island
2296,1.22e+18,"Oakland, CA",Kamehameha to a hood near you,[],kamehameha hood near,
2297,440631459.0,"PENNSYLVANIA, USA","Fan of freedom, Tom Brady and Patriots",[],fan freedom tom brady patriots,
2299,2887048477.0,Vancouver WA USA,Specializing in Public information/Crisis communications. Immediate Past Board Chair Humane Soc of SW WA.,[],specialize public information crisis communications immediate past board chair humane soc,
2300,552531459.0,NYC,AfterDarkAccount of a Horny dog who loves dirty talking at times! 18 AND UP ONLY!!!,[],horny dog love dirty talk time,
2302,61589124.0,"Haltom City, TX",Co-Host @TheHaasPod with @CharlieHaas and @AaronPresley360,[],host,
2303,230551828.0,"Ontario, Canada",Gemini☀︎Leo☾Leo↑,[],gemini leo leo,
2305,14158500.0,"Studio City, CA","A messed up man trying to follow Jesus & make a difference. Pastor of @anthologychurch in Studio City. I tweet (a lot) about faith, politics, sports, tech, & LA",[],mess man try follow jesus difference pastor studio city tweet lot faith politics sport tech,
2308,1.43e+18,Alexandria VA,lololololol,[],ololololo,
2313,1.26e+18,"Chicago, IL",18+ Adult Actress| Subscribe To my OnlyFans| CashApp: $thickxdaphne| Only backup page: @thickassdaphne2| IG: daphnethickass,[],adult actress subscribe onlyfans cashapp thickxdaphne backup page daphnethickass,
2315,15176400.0,"Blue Ridge, Texas","Novice Web Design and SEO Consultant. I am also an amateur photographer who loves to photograph cars, urbex, rural and more...",[],novice web design seo consultant amateur photographer love photograph cars urbex rural,
2318,350719620.0,"San Francisco, CA",‘cause her name is ari & i’m so good with that // @_jessematthews,[],cause ari good jessematthews,
2319,204388972.0,"Ohio, USA",I do art,[],art,
2321,35953456.0,Funk ~ Dtown Tx,| Apparel Graphic Designer | IG - Svthside,[],apparel graphic designer svthside,
2323,1.41e+18,Canalou mo,2~19~20👫🏼 3~21~20💍 8~22~20💍 Emerson👧🏼 Gymnastics🤸🏼‍♀️ 10~3~21 n 10~28~19🕊 @merrelltwins Followed n liked 2 of my tweets 12~9~21💜 Seen JustinB 4~19~16,[],emerson gymnastics follow like tweet see justinb,
2325,275221083.0,Wallaceburg ontario canada,"Canada 🇨🇦, classic rock, 1/3 of the dream police girls. ✨👮🏻",[],canada classic rock dream police girls,
2328,6418032.0,Philadelphia,Rad things happen in Philadelphia,[],rad things happen philadelphia,
2329,30983396.0,Everywhere You Want to Be,Page Turner; Reading is Fundamental! A little bit of Honey with a whole lot of Kick! Favorite Flower: Red Anthurium ♐️ CashApp $missdailey,[],page turner read fundamental little bite honey lot kick favorite flower red anthurium cashapp missdailey,
2330,2866206373.0,🌴California - Texas🇨🇱,Hillside | #FREEBA🎱,['FREEBA'],hillside,freeba
2331,1.26e+18,charlotte nc,♡ @tymberlynn1 $jeweul,[],jeweu,
2336,1.44e+18,San Francisco,"Part-time AI/ML scientist, economist and investor. Full-time NFT collector.

#pixelvault #mories #sappyseal #winterber #artblocks #sss #fangster","['pixelvault', 'mories', 'sappyseal', 'winterber', 'artblocks', 'sss', 'fangster']",time scientist economist investor time nft collector,pixel vault  mories sappyseal  winter ber artblocks sss f angst er
2337,69340480.0,California,"Stanford, San Francisco 49ers, Golden State Warriors, & Oakland Athletics Fanatic and music aficionado.",[],stanford san francisco ers golden state warriors oakland athletics fanatic music aficionado,
2339,27778620.0,"Michigan, USA","Upper Michigander, ex-New Yorker, solo singer/songwriter/drummer, host @cabinfeversup",[],upper michigander new yorker solo singer songwriter drummer host,
2341,1.34e+18,"Highlands Ranch, CO",#PR Specialist | #SocialMedia Manager | Growth Hacker | #DigitalMarketing Genius | All-Around Awesome Gal | #NFTArtist | #SKOL #Colorado #AMC #GME 🦍💎🚀,"['PR', 'SocialMedia', 'DigitalMarketing', 'NFTArtist', 'SKOL', 'Colorado', 'AMC', 'GME']",specialist manager growth hacker genius awesome gal,pr  social media  digital marketing nft artist skol  colorado amc gme
2342,889736779.0,"Pismo Beach, California","Realtor, Artist, Author, Photographer, health nut, love being creative and cooking. Believer, proud Mom of 3 grown children. http://www.HomesOnCentralCoast.com",[],realtor artist author photographer health nut love creative cook believer proud mom grow children,
2343,7.82e+17,"Juhu, Mumbai","Policy, Elections, Investing, Startups | @cal 2022 | President @Berkeley1India; Past: @goldmansachs, President, Berkeley Investment Group",[],policy elections invest startups president past president berkeley investment group,
2345,1.32e+18,"Baltimore, MD",26 💛☀️,[],,
2346,514961237.0,"Chicago, IL",Traveler. Bartender. Grad student. Musician. Millenial. He/Him. BLACK LIVES MATTER. Strictly anti-fascist.,[],traveler bartender grad student musician millenial black live matter strictly anti fascist,
2347,1.39e+18,"Orlando, FL",youve heard the name before 😏🗣. 😵‍💫 • SC -TRIPPLEXHOLLY IG - onerayven • ♊️🤞🏾,[],youve hear tripplexholly onerayven,
2348,23279144.0,Ohlone Lands / San Leandro CA,Increasingly cranky rabbi. Lesbian. Disabled. Granny. #LGBTQrights #DisabilityRights #BlackLivesMatter It's all Torah.,"['LGBTQrights', 'DisabilityRights', 'BlackLivesMatter']",increasingly cranky rabbi lesbian disable granny torah,lgbt qrights  disability rights  black lives matter
2356,1.42e+18,"San Diego, CA",Joe jonas is my favorite brother💜 old account got suspended🙃,[],joe jonas favorite brother old account get suspend,
2357,1.08e+18,"North Miami, FL","Miami born, Jamaica raised 🇯🇲🇯🇲
IT specialist to Cyber Security
Pansexual and Polyamorous 
SFW page: @mastertheshade
OF: https://onlyfans.com/theshade57",[],miami bear jamaica raise specialist cyber security pansexual polyamorous sfw page,
2359,584430198.0,Long Beach,"Licensed Clinical Social Worker trying to make a difference thru kindness & positivity. Liberal. She/hers.  Gratefully clean & sober.  
#nastywomengetshitdone",['nastywomengetshitdone'],license clinical social worker try difference kindness positivity liberal gratefully clean sober,nasty women get shit done
2361,1.01e+18,"Los Angeles, CA",777,[],,
2363,54118397.0,United States,Capitalism Is The Continuation of Slavery and Now It Affects Us All. Supporter of 🇵🇸🇵🇸🇵🇸 #Bernie 2024,['Bernie'],capitalism continuation slavery affect supporter,bernie
2364,378317243.0,Tucson Az,"🇺🇸 • 🇵🇭 • 🇫🇮 •
Senior Sales Consultant at GOe3 •
Navy • Air Force Veteran • Sergeant at Arms for Pima GOP LD9 • Politics • Technology • Business",[],senior sales consultant goe navy air force veteran sergeant arm pima gop politics technology business,
2365,1.44e+18,"Cincinnati, OH","ENTERTAINER 👑 Mr. Kentucky Black Pride 2021
Instagram, Snapchat & TikTok: jayyrogerz",[],entertainer kentucky black pride instagram snapchat tiktok jayyrogerz,
2368,2752472680.0,"New York, NY",Everything u see and know is a illusion so escape it and be yourself,[],know illusion escape,
2369,3288556029.0,United States,"ONE Website - EVERY Military Base - World-Wide - Online Car ReSale Lot, Linking ALL Bases together, BUY SELL TRADE Military! RVs, Trucks, Cars, Trailers, Kayaks",[],website military base world wide online car resale lot link base buy sell trade military rvs truck cars trailers kayak,
2370,68515431.0,ca,$capnhayden | i am stranded on a planet that is designed to stress me out. | he/him,[],capnhayden strand planet design stress,
2373,1.04e+18,"Oakland, CA",1908 | your favorite chunky chick | UH | ig : nk._.em | sc: nkemnaaam,[],favorite chunky chick nkemnaaam,
2374,303591199.0,"Durham, NC",Durhamite. Retired rapper. Cat dad. Tarheel. Lakers fan. De lo mio. Just here to laugh and argue about rap. I did it all without a Drake feature. RIP Dinero P.,[],durhamite retire rapper cat dad tarheel lakers fan mio laugh argue rap drake feature rip dinero,
